Date,Rainfall_mm
2016-07-05,11.608977
2016-07-06,18.113861
2016-07-07,2.727127
2016-07-08,3.8544815
2016-07-09,9.081648
2016-07-10,18.695179
2016-07-11,18.390322
2016-07-12,14.469793
2016-07-13,4.8335505
2016-07-14,1.5853298
2016-07-15,0.38100067
2016-07-16,0.25573063
2016-07-17,0.0
2016-07-18,0.62646496
2016-07-19,1.2826138
2016-07-20,0.9061886
2016-07-21,2.564227
2016-07-22,0.0
2016-07-23,2.7413068
2016-07-24,0.120776616
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,0.28491414
2016-07-28,0.0
2016-07-29,0.8821956
2016-07-30,1.964297
2016-07-31,2.4645083
2016-08-01,6.945407
2016-08-02,15.003453
2016-08-03,44.64622
2016-08-04,74.56263
2016-08-05,2.839241
2016-08-06,47.073975
2016-08-07,2.7482302
2016-08-08,9.455843
2016-08-09,5.3371096
2016-08-10,8.803655
2016-08-11,9.309925
2016-08-12,3.2221055
2016-08-13,0.0
2016-08-14,0.33239985
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,0.66479963
2016-08-23,2.2031438
2016-08-24,7.1564965
2016-08-25,3.096221
2016-08-26,0.0
2016-08-27,0.20824495
2016-08-28,0.23742843
2016-08-29,0.14245707
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,0.46397555
2016-09-03,0.0
2016-09-04,1.828449
2016-09-05,0.0
2016-09-06,0.0
2016-09-07,0.16463035
2016-09-08,0.55944705
2016-09-09,0.0
2016-09-10,0.0
2016-09-11,0.5698283
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,3.8632336
2016-09-16,3.1345556
2016-09-17,11.48187
2016-09-18,17.645643
2016-09-19,4.7604504
2016-09-20,0.46051517
2016-09-21,3.9795318
2016-09-22,3.7671025
2016-09-23,3.3763359
2016-09-24,2.761861
2016-09-25,1.4065895
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,2.931501
2016-09-30,0.0
2016-10-01,0.0
2016-10-02,37.184002
2016-10-03,0.9782822
2016-10-04,2.0693378
2016-10-05,0.0
2016-10-06,0.52234256
2016-10-07,0.0
2016-10-08,0.0
2016-10-09,0.0
2016-10-10,1.0836815
2016-10-11,13.533421
2016-10-12,3.5614264
2016-10-13,0.9497137
2016-10-14,0.0
2016-10-15,0.0
2016-10-16,0.0
2016-10-17,0.0
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,0.0
2016-10-22,0.0
2016-10-23,0.0
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-29,0.0
2016-10-30,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-02,0.0
2016-11-03,0.0
2016-11-04,0.0
2016-11-05,0.0
2016-11-06,0.0
2016-11-07,0.0
2016-11-08,0.0
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,0.0
2016-11-12,0.0
2016-11-13,0.0
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,0.0
2016-11-19,0.0
2016-11-20,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,0.0
2016-11-24,0.0
2016-11-25,0.0
2016-11-26,0.0
2016-11-27,0.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,0.0
2016-12-03,0.0
2016-12-04,0.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-10,0.0
2016-12-11,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,0.0
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-07,0.0
2017-01-08,0.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-14,0.0
2017-01-15,0.0
2017-01-16,0.0
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-21,0.0
2017-01-22,0.0
2017-01-23,0.0
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-01-28,0.0
2017-01-29,0.0
2017-01-30,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-04,0.0
2017-02-05,0.0
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,0.0
2017-02-11,0.0
2017-02-12,0.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,0.0
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,0.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-25,0.0
2017-02-26,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,0.0
2017-03-03,0.0
2017-03-04,0.0
2017-03-05,0.0
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,0.0
2017-03-11,0.0
2017-03-12,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-18,0.0
2017-03-19,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,0.0
2017-03-25,0.0
2017-03-26,0.0
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-01,0.0
2017-04-02,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,0.0
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,0.0
2017-04-13,0.0
2017-04-14,0.0
2017-04-15,0.0
2017-04-16,0.0
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,0.0
2017-04-22,0.0
2017-04-23,0.0
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-04-29,0.0
2017-04-30,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-06,0.0
2017-05-07,0.0
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,0.0
2017-05-13,2.0244632
2017-05-14,5.7357783
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-20,0.0
2017-05-21,0.0
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-27,0.0
2017-05-28,0.0
2017-05-29,0.0
2017-05-30,0.5384986
2017-05-31,0.19256559
2017-06-01,0.0
2017-06-02,2.0940769
2017-06-03,0.0
2017-06-04,0.4845081
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-10,0.0
2017-06-11,0.0
2017-06-12,0.0
2017-06-13,26.003918
2017-06-14,0.0
2017-06-15,49.52692
2017-06-16,3.4555736
2017-06-17,24.396566
2017-06-18,22.086979
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,1.1544982
2017-06-24,0.9920088
2017-06-25,4.0145206
2017-06-26,11.191051
2017-06-27,7.967214
2017-06-28,3.8886356
2017-06-29,3.1872313
2017-06-30,16.895437
2017-07-01,5.026562
2017-07-02,2.7123747
2017-07-03,8.582797
2017-07-04,0.0
2017-07-05,1.344441
2017-07-06,0.0
2017-07-07,0.75112003
2017-07-08,1.2346278
2017-07-09,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.23089908
2017-07-13,0.50231016
2017-07-14,29.44374
2017-07-15,27.49448
2017-07-16,8.716515
2017-07-17,7.646587
2017-07-18,21.233683
2017-07-19,2.8831317
2017-07-20,12.270251
2017-07-21,24.84158
2017-07-22,19.699799
2017-07-23,9.867124
2017-07-24,8.15085
2017-07-25,6.0878186
2017-07-26,0.87131435
2017-07-27,4.644946
2017-07-28,8.8768635
2017-07-29,2.41831
2017-07-30,2.4886727
2017-07-31,0.64476717
2017-08-01,1.0904406
2017-08-02,0.24484935
2017-08-03,1.3999627
2017-08-04,2.3609684
2017-08-05,0.0
2017-08-06,0.2849141
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.48500827
2017-08-10,1.1739941
2017-08-11,0.60185707
2017-08-12,0.7746128
2017-08-13,0.0
2017-08-14,0.0
2017-08-15,0.15618372
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-19,2.1168234
2017-08-20,28.06388
2017-08-21,60.358795
2017-08-22,1.7260567
2017-08-23,0.2849141
2017-08-24,0.5698283
2017-08-25,1.1013218
2017-08-26,5.969355
2017-08-27,9.242318
2017-08-28,21.5153
2017-08-29,18.543892
2017-08-30,4.114434
2017-08-31,5.645054
2017-09-01,0.0
2017-09-02,0.8460914
2017-09-03,0.0
2017-09-04,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,23.706255
2017-09-09,2.3290288
2017-09-10,0.1359277
2017-09-11,13.806489
2017-09-12,1.7094847
2017-09-13,0.7974011
2017-09-14,4.2800646
2017-09-15,2.0613966
2017-09-16,8.51651
2017-09-17,0.49315614
2017-09-18,0.0
2017-09-19,7.3563933
2017-09-20,37.155823
2017-09-21,18.855326
2017-09-22,7.1782594
2017-09-23,0.0
2017-09-24,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,8.594909
2017-09-28,0.7946452
2017-09-29,6.419629
2017-09-30,11.704025
2017-10-01,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-07,3.220703
2017-10-08,7.6671376
2017-10-09,9.601465
2017-10-10,0.0
2017-10-11,4.9215493
2017-10-12,8.647825
2017-10-13,3.500953
2017-10-14,94.67606
2017-10-15,19.342672
2017-10-16,2.0893703
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-21,0.0
2017-10-22,0.0
2017-10-23,9.117252
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-28,0.6732209
2017-10-29,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-04,0.0
2017-11-05,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-11,0.0
2017-11-12,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-18,0.0
2017-11-19,0.0
2017-11-20,0.0
2017-11-21,7.064868
2017-11-22,0.8483348
2017-11-23,4.436195
2017-11-24,0.28560254
2017-11-25,0.0
2017-11-26,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-02,0.0
2017-12-03,0.0
2017-12-04,0.0
2017-12-05,2.6923423
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,0.0
2017-12-09,0.0
2017-12-10,0.0
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-16,0.0
2017-12-17,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-23,0.0
2017-12-24,0.0
2017-12-25,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2017-12-30,0.0
2017-12-31,0.0
2018-01-01,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-06,0.0
2018-01-07,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-13,0.0
2018-01-14,0.0
2018-01-15,0.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-20,0.0
2018-01-21,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,0.0
2018-01-27,0.0
2018-01-28,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-03,0.0
2018-02-04,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-10,0.0
2018-02-11,0.0
2018-02-12,0.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-17,0.0
2018-02-18,0.0
2018-02-19,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,0.0
2018-02-24,0.0
2018-02-25,0.0
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-10,0.0
2018-03-11,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-17,0.0
2018-03-18,0.0
2018-03-19,0.18651432
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-24,0.0
2018-03-25,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-03-30,0.0
2018-03-31,0.0
2018-04-01,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-14,0.0
2018-04-15,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.64476717
2018-04-19,0.0
2018-04-20,0.0
2018-04-21,0.0
2018-04-22,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-28,0.0
2018-04-29,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.10993353
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,0.19957395
2018-05-24,0.0
2018-05-25,0.0
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-02,24.42496
2018-06-03,6.7726507
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,32.20432
2018-06-08,0.0
2018-06-09,8.414348
2018-06-10,0.0
2018-06-11,1.0446851
2018-06-12,0.23742843
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-16,0.0
2018-06-17,0.8179029
2018-06-18,7.7379704
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.29174608
2018-06-22,63.39781
2018-06-23,0.24416097
2018-06-24,0.54956645
2018-06-25,1.0168889
2018-06-26,6.52585
2018-06-27,5.025943
2018-06-28,0.19909385
2018-06-29,1.9661963
2018-06-30,0.23876224
2018-07-01,0.0
2018-07-02,0.0
2018-07-03,2.5445929
2018-07-04,2.4585261
2018-07-05,33.512875
2018-07-06,7.3459973
2018-07-07,1.512072
2018-07-08,11.415717
2018-07-09,0.2869111
2018-07-10,4.938925
2018-07-11,6.709919
2018-07-12,3.409069
2018-07-13,5.6404157
2018-07-14,1.7969043
2018-07-15,9.7884445
2018-07-16,27.02543
2018-07-17,51.336483
2018-07-18,6.6484065
2018-07-19,2.909649
2018-07-20,2.7524395
2018-07-21,8.306991
2018-07-22,1.5652975
2018-07-23,6.227386
2018-07-24,0.7334328
2018-07-25,1.6019018
2018-07-26,0.6693752
2018-07-27,0.7242818
2018-07-28,0.15844473
2018-07-29,0.0
2018-07-30,0.0
2018-07-31,0.17949952
2018-08-01,0.35070202
2018-08-02,0.9113791
2018-08-03,3.0246975
2018-08-04,0.18994275
2018-08-05,4.6118026
2018-08-06,0.23742844
2018-08-07,0.7305428
2018-08-08,0.0
2018-08-09,2.2684314
2018-08-10,0.28491414
2018-08-11,0.81574804
2018-08-12,4.3382697
2018-08-13,5.564138
2018-08-14,5.990983
2018-08-15,1.2224606
2018-08-16,0.35181716
2018-08-17,9.017598
2018-08-18,2.7609754
2018-08-19,2.9107196
2018-08-20,6.040244
2018-08-21,7.9221907
2018-08-22,10.773062
2018-08-23,5.755285
2018-08-24,0.5835101
2018-08-25,2.770697
2018-08-26,9.654188
2018-08-27,6.3908563
2018-08-28,2.2638113
2018-08-29,0.5004458
2018-08-30,0.0
2018-08-31,0.0
2018-09-01,0.5955514
2018-09-02,3.1694298
2018-09-03,8.023717
2018-09-04,0.0
2018-09-05,0.6047024
2018-09-06,0.19909385
2018-09-07,0.0
2018-09-08,0.56921315
2018-09-09,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-15,0.0
2018-09-16,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,2.493025
2018-09-20,1.5235025
2018-09-21,7.301914
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,5.7932544
2018-09-28,7.312796
2018-09-29,1.5494573
2018-09-30,0.0
2018-10-01,3.4398425
2018-10-02,10.089049
2018-10-03,4.8278384
2018-10-04,1.7323177
2018-10-05,0.21294878
2018-10-06,0.0
2018-10-07,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-13,0.0
2018-10-14,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.97716695
2018-10-19,6.091601
2018-10-20,6.966054
2018-10-21,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-27,0.0
2018-10-28,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,0.0
2018-11-03,0.0
2018-11-04,0.0
2018-11-05,2.204271
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-17,0.0
2018-11-18,0.0
2018-11-19,0.0
2018-11-20,0.49721423
2018-11-21,0.0
2018-11-22,0.0
2018-11-23,0.0
2018-11-24,0.0
2018-11-25,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-22,0.0
2018-12-23,0.0
2018-12-24,0.0
2018-12-25,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-29,0.0
2018-12-30,0.0
2018-12-31,0.0
2019-01-01,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-05,0.0
2019-01-06,0.0
2019-01-07,0.0
2019-01-08,0.0
2019-01-09,0.0
2019-01-10,0.0
2019-01-11,0.0
2019-01-12,0.0
2019-01-13,0.0
2019-01-14,0.0
2019-01-15,0.0
2019-01-16,0.0
2019-01-17,0.0
2019-01-18,0.0
2019-01-19,0.0
2019-01-20,0.0
2019-01-21,0.0
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,0.0
2019-01-25,0.0
2019-01-26,0.0
2019-01-27,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,0.0
2019-01-31,0.0
2019-02-01,0.0
2019-02-02,0.0
2019-02-03,0.0
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-09,0.0
2019-02-10,0.0
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,0.0
2019-02-16,0.0
2019-02-17,0.0
2019-02-18,0.0
2019-02-19,0.0
2019-02-20,0.0
2019-02-21,0.0
2019-02-22,0.0
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,0.0
2019-03-01,0.0
2019-03-02,0.0
2019-03-03,0.0
2019-03-04,0.0
2019-03-05,0.0
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,0.0
2019-03-09,0.0
2019-03-10,0.0
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,0.0
2019-03-15,0.0
2019-03-16,0.0
2019-03-17,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,0.0
2019-03-22,0.0
2019-03-23,0.0
2019-03-24,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,0.0
2019-03-30,0.0
2019-03-31,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-05,0.0
2019-04-06,0.0
2019-04-07,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-12,0.0
2019-04-13,0.0
2019-04-14,0.27191523
2019-04-15,1.1044043
2019-04-16,0.17551547
2019-04-17,0.44340754
2019-04-18,0.0
2019-04-19,0.0
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,0.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-27,0.0
2019-04-28,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,0.0
2019-05-04,0.0
2019-05-05,0.0
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-11,0.0
2019-05-12,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-18,0.0
2019-05-19,0.0
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,0.0
2019-05-23,0.0
2019-05-24,0.0
2019-05-25,0.0
2019-05-26,0.0
2019-05-27,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,0.0
2019-06-01,0.0
2019-06-02,0.0
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-08,1.9808798
2019-06-09,0.0
2019-06-10,31.191889
2019-06-11,0.9426214
2019-06-12,0.0
2019-06-13,4.6987376
2019-06-14,1.8118769
2019-06-15,1.5744902
2019-06-16,0.0
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,0.3798855
2019-06-20,0.2831839
2019-06-21,0.0
2019-06-22,0.0
2019-06-23,0.0
2019-06-24,1.5090349
2019-06-25,6.609712
2019-06-26,23.267986
2019-06-27,1.9943988
2019-06-28,61.756184
2019-06-29,64.07926
2019-06-30,5.1948447
2019-07-01,5.3860188
2019-07-02,25.778025
2019-07-03,1.6269618
2019-07-04,0.69893724
2019-07-05,0.8160758
2019-07-06,8.799486
2019-07-07,48.609795
2019-07-08,8.907964
2019-07-09,30.88533
2019-07-10,7.155546
2019-07-11,32.690685
2019-07-12,4.062184
2019-07-13,1.1149616
2019-07-14,0.0
2019-07-15,3.3215544
2019-07-16,0.20282124
2019-07-17,0.26921836
2019-07-18,0.0
2019-07-19,0.0
2019-07-20,29.127798
2019-07-21,4.613904
2019-07-22,0.3079832
2019-07-23,0.32429242
2019-07-24,0.0
2019-07-25,2.8356383
2019-07-26,7.7343564
2019-07-27,78.68441
2019-07-28,32.77371
2019-07-29,4.487803
2019-07-30,40.39291
2019-07-31,15.644946
2019-08-01,5.8145885
2019-08-02,20.208899
2019-08-03,23.364119
2019-08-04,47.697075
2019-08-05,45.259514
2019-08-06,25.40305
2019-08-07,7.4612646
2019-08-08,6.369664
2019-08-09,3.2564797
2019-08-10,7.3606024
2019-08-11,12.358373
2019-08-12,1.6520988
2019-08-13,1.680712
2019-08-14,0.4548245
2019-08-15,0.16075926
2019-08-16,0.99075943
2019-08-17,3.037354
2019-08-18,0.14698787
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.7214364
2019-08-23,4.604381
2019-08-24,3.6912718
2019-08-25,0.0
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,1.7151755
2019-08-29,0.0
2019-08-30,0.0
2019-08-31,1.5662534
2019-09-01,0.14072686
2019-09-02,2.6746294
2019-09-03,0.54789436
2019-09-04,15.014185
2019-09-05,3.069627
2019-09-06,0.99852514
2019-09-07,4.89251
2019-09-08,3.18158
2019-09-09,3.9480107
2019-09-10,3.1980085
2019-09-11,1.5144427
2019-09-12,0.31995448
2019-09-13,2.3339763
2019-09-14,14.508889
2019-09-15,0.38353163
2019-09-16,0.26488176
2019-09-17,0.80725664
2019-09-18,4.878414
2019-09-19,35.609074
2019-09-20,4.791576
2019-09-21,1.0063505
2019-09-22,0.0
2019-09-23,0.0
2019-09-24,37.64256
2019-09-25,78.09248
2019-09-26,57.683678
2019-09-27,0.33520043
2019-09-28,0.0
2019-09-29,0.0
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-05,46.4126
2019-10-06,2.5847037
2019-10-07,6.742967
2019-10-08,0.0
2019-10-09,31.839407
2019-10-10,31.090511
2019-10-11,29.739563
2019-10-12,0.3798855
2019-10-13,0.0
2019-10-14,1.519542
2019-10-15,0.0
2019-10-16,0.0
2019-10-17,0.0
2019-10-18,0.0
2019-10-19,1.2580847
2019-10-20,39.82069
2019-10-21,17.597906
2019-10-22,43.481365
2019-10-23,7.9280744
2019-10-24,4.137196
2019-10-25,4.7524395
2019-10-26,1.230899
2019-10-27,1.3953869
2019-10-28,0.0
2019-10-29,2.6364987
2019-10-30,0.0
2019-10-31,8.248405
2019-11-01,0.32116073
2019-11-02,5.4614067
